player_id,game_id,Salary,game_date,gamesPlayed,gamesStarted,flyOuts,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,stolenBasePercentage,numberOfPitches,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,battersFaced,outs,gamesPitched,completeGames,shutouts,pitchesThrown,balls,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,rbi,gamesFinished,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,passedBall,full_name,position_type,team,game_location,opp,order,complete_game_shutout,DKPts,throws,note,team_strikeOuts,team_hits,team_hitByPitch,team_inningsPitched,team_earnedRuns,season,K_prcnt,position,RotoName,Roster Position,ERA
628711,632636,9700.0,2021-09-04,1,1,2.0,4,5,1,3,0,0,8,0,0,8,0,25,0,0,.---,96,5.2,1,0,0,0,0,0,1,25,17,1,0,0,96.0,32.0,64,0.0,0,0,0,0,1,0,1.59,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,SF,-1,0.0,24.9,L,"(W, 16-3)",11,9,1,9.0,1,2021,0.32,,juliurias,P,1.7307692307692306
628711,632674,9500.0,2021-08-30,1,1,6.0,3,8,2,0,0,2,7,0,0,4,0,22,0,0,.---,86,6.0,1,0,0,0,0,0,2,22,18,1,0,0,86.0,28.0,58,0.0,0,0,0,0,2,0,3.00,3.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,ATL,-1,0.0,25.1,L,"(W, 15-3)",9,8,0,9.0,3,2021,0.3181818181818182,SP,juliurias,P,3.0
628711,632748,9200.0,2021-08-24,1,1,4.0,4,7,0,1,0,0,4,2,0,1,0,16,0,0,.---,74,5.0,1,0,0,0,0,0,0,18,15,1,0,0,74.0,24.0,50,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,SD,-1,0.0,22.65,L,"(W, 14-3)",9,3,0,9.0,2,2021,0.2222222222222222,,juliurias,P,0.0
628711,632911,9900.0,2021-08-13,1,1,7.0,1,9,0,0,0,0,5,2,0,2,0,17,0,0,.---,82,5.0,0,0,0,0,0,0,0,19,15,1,0,0,82.0,25.0,57,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,NYM,-1,0.0,20.05,L,,11,7,0,10.0,3,2021,0.2631578947368421,SP,juliurias,P,0.0
628711,632986,10500.0,2021-08-07,1,1,4.0,4,6,3,2,0,0,5,3,0,6,0,21,0,0,.---,95,5.0,0,0,0,0,0,0,2,24,15,1,0,0,95.0,32.0,63,0.0,0,0,0,0,2,0,5.40,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,LAA,-1,0.0,13.65,L,,12,8,0,9.0,2,2021,0.2083333333333333,,juliurias,P,3.6
628711,633101,9900.0,2021-08-01,1,1,4.0,3,5,0,0,0,0,7,0,0,4,0,19,0,0,.---,83,5.0,1,0,0,0,0,0,0,19,15,1,0,0,83.0,24.0,59,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,ARI,-1,0.0,26.85,L,"(W, 13-3)",12,4,0,9.0,0,2021,0.3684210526315789,,juliurias,P,0.0
628711,633149,9000.0,2021-07-27,1,1,3.0,6,5,1,1,0,0,5,0,0,6,0,21,0,0,.---,86,5.2,0,0,0,0,0,0,1,22,17,1,0,0,86.0,30.0,56,0.0,0,0,0,0,1,0,1.59,0.00,0,0,0,1,0,0,julio urias,Pitcher,LAD,away,SF,-1,0.0,16.1,L,,7,6,2,8.0,1,2021,0.2272727272727272,SP,juliurias,P,1.7307692307692306
628711,633217,9700.0,2021-07-21,1,1,3.0,8,7,1,0,0,1,5,1,0,3,0,22,0,0,.---,96,7.0,0,0,0,0,0,0,1,24,21,1,0,0,96.0,27.0,69,0.0,0,0,1,0,1,0,1.29,1.29,0,0,0,1,0,0,julio urias,Pitcher,LAD,home,SF,-1,0.0,21.95,L,,7,6,0,9.0,4,2021,0.2083333333333333,,juliurias,P,1.2857142857142858
628711,633321,7800.0,2021-07-16,1,1,6.0,5,9,4,0,0,1,3,1,0,7,2,24,0,0,.---,89,5.2,1,0,0,0,0,0,4,27,17,1,0,0,89.0,28.0,61,0.0,2,0,0,0,4,0,6.35,1.59,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,COL,-1,0.0,8.300000000000004,L,"(W, 12-3)",5,9,2,9.0,4,2021,0.1111111111111111,SP,juliurias,P,6.9230769230769225
628711,633404,9200.0,2021-07-02,1,1,5.0,9,6,3,1,0,0,3,3,0,3,0,20,0,0,.---,87,6.0,1,0,0,0,0,0,1,24,18,1,0,0,87.0,31.0,56,0.0,0,0,0,0,1,0,4.50,0.00,0,0,0,0,1,0,julio urias,Pitcher,LAD,away,WSH,-1,0.0,19.7,L,"(W, 10-3)",5,6,0,9.0,1,2021,0.125,,juliurias,P,1.5
