Salary,player_id,game_date,gamesPlayed,gamesStarted,flyOuts,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,stolenBasePercentage,numberOfPitches,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,battersFaced,outs,gamesPitched,completeGames,shutouts,pitchesThrown,balls,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,rbi,gamesFinished,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,passedBall,full_name,position_type,team,game_location,opp,order,complete_game_shutout,DKPts,throws,note,team_strikeOuts,team_hits,team_hitByPitch,team_inningsPitched,team_earnedRuns,season,game_id,K_prcnt,position,RotoName,Roster Position
10200.0,607074,2021-06-13,1,1,5.0,3,9,1,1,0,0,9,2,0,1,0,21,0,0,.---,103,7.0,1,0,0,0,0,0,1,24,21,1,0,0,103.0,33.0,70,0.0,0,0,1,0,1,0,1.29,0.00,0,0,0,0,1,0,carlos rodon,Pitcher,CWS,away,DET,-1,0.0,35.15,L,"(W, 6-2)",12,1,0,9.0,1,2021,633688,0.375,SP,carlrodon,P
10800.0,607074,2021-06-18,1,1,3.0,5,7,1,0,0,0,8,3,0,3,0,23,0,0,.---,106,7.0,0,0,0,0,0,0,1,26,21,1,0,0,106.0,39.0,67,0.0,0,0,0,0,1,0,1.29,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,CWS,away,HOU,-1,0.0,27.95,L,,10,5,0,8.1,2,2021,633702,0.3076923076923077,SP,carlrodon,P
10700.0,607074,2021-06-25,1,1,1.0,0,7,3,0,0,1,8,4,0,5,1,20,0,1,1.000,104,5.0,0,1,0,0,0,0,3,25,15,1,0,0,104.0,36.0,68,0.0,1,0,0,0,3,0,5.40,1.80,0,0,0,0,0,0,carlos rodon,Pitcher,CWS,home,SEA,-1,0.0,17.65,L,"(L, 6-3)",11,15,2,9.0,9,2021,633620,0.32,,carlrodon,P
10200.0,607074,2021-07-01,1,1,3.0,3,4,4,2,0,0,9,2,0,6,0,21,0,0,.---,97,5.0,0,0,0,0,0,0,4,24,15,1,0,0,97.0,33.0,64,0.0,0,0,1,0,3,0,7.20,0.00,0,0,0,0,1,0,carlos rodon,Pitcher,CWS,home,MIN,-1,0.0,17.65,L,,12,9,0,9.0,5,2021,633529,0.375,,carlrodon,P
10300.0,607074,2021-07-06,1,1,3.0,5,4,1,1,0,0,8,0,0,7,0,24,0,0,.---,104,6.0,1,0,0,0,0,0,1,24,18,1,0,0,104.0,33.0,71,0.0,0,0,0,0,1,0,1.50,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,CWS,away,MIN,-1,0.0,27.3,L,"(W, 7-3)",12,8,0,9.0,1,2021,633352,0.3333333333333333,SP,carlrodon,P
9300.0,607074,2021-07-18,1,1,5.0,2,9,0,0,0,0,10,0,0,1,0,22,0,0,.---,98,7.0,1,0,0,0,0,0,0,22,21,1,0,0,98.0,30.0,68,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,CWS,home,HOU,-1,0.0,39.15,L,"(W, 8-3)",13,1,0,9.0,0,2021,633247,0.4545454545454545,SP,carlrodon,P
10100.0,607074,2021-07-24,1,1,2.0,6,3,4,0,0,2,5,2,0,4,1,16,0,0,.---,79,4.0,0,1,0,0,0,0,2,21,12,1,0,0,79.0,34.0,45,0.0,1,0,0,0,4,0,9.00,4.50,0,0,0,2,0,0,carlos rodon,Pitcher,CWS,away,MIL,-1,0.0,12.0,L,"(L, 8-4)",13,6,1,8.0,4,2021,633167,0.238095238095238,SP,carlrodon,P
9700.0,607074,2021-07-29,1,1,3.0,3,5,4,0,1,2,4,0,0,8,0,19,0,0,.---,74,4.0,0,1,0,0,0,0,4,20,12,1,0,0,74.0,21.0,53,0.0,0,0,0,0,4,0,9.00,4.50,0,0,0,0,1,0,carlos rodon,Pitcher,CWS,away,KC,-1,0.0,4.2,L,"(L, 8-5)",6,9,0,8.0,4,2021,633141,0.2,,carlrodon,P
10500.0,607074,2021-08-07,1,1,,2,2,0,1,0,0,11,2,0,2,0,17,0,0,.---,89,5.0,1,0,0,0,0,0,0,19,15,1,0,0,89.0,33.0,56,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,CWS,away,CHC,-1,0.0,36.05,L,"(W, 9-5)",17,5,0,9.0,0,2021,633012,0.5789473684210527,SP,carlrodon,P
10000.0,607074,2021-08-26,1,1,4.0,6,6,2,0,0,1,3,1,0,5,1,20,0,0,.---,67,5.0,1,0,0,0,0,0,2,22,15,1,0,0,67.0,21.0,46,0.0,1,0,0,0,2,0,3.60,1.80,0,0,0,0,0,0,carlos rodon,Pitcher,CWS,away,TOR,-1,0.0,13.65,L,"(W, 10-5)",8,10,2,9.0,7,2021,632724,0.1363636363636363,SP,carlrodon,P
10100.0,607074,2021-09-01,1,1,2.0,5,4,1,1,0,0,5,1,0,5,0,19,0,0,.---,77,5.0,1,0,0,0,0,0,1,20,15,1,0,0,77.0,30.0,47,0.0,0,0,1,0,1,0,1.80,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,CWS,home,PIT,-1,0.0,20.25,L,"(W, 11-5)",10,8,1,9.0,3,2021,632671,0.25,,carlrodon,P
10300.0,607074,2021-09-10,1,1,2.0,2,6,1,0,0,1,7,0,0,3,0,18,0,0,.---,86,5.0,1,0,0,0,0,0,1,18,15,1,0,0,86.0,24.0,62,0.0,0,0,1,0,1,0,1.80,1.80,0,0,0,0,0,0,carlos rodon,Pitcher,CWS,home,BOS,-1,0.0,25.45,L,"(W, 12-5)",11,8,0,9.0,3,2021,632559,0.3888888888888889,SP,carlrodon,P
9500.0,607074,2021-09-20,1,1,3.0,1,3,3,0,0,0,6,2,0,2,0,11,0,0,.---,69,3.0,0,0,0,0,0,0,2,14,9,1,0,0,69.0,25.0,44,0.0,0,0,0,0,3,0,9.00,0.00,0,0,0,0,1,0,carlos rodon,Pitcher,CWS,away,DET,-1,0.0,13.55,L,,12,4,1,8.0,3,2021,632423,0.4285714285714285,,carlrodon,P
10200.0,607074,2021-09-29,1,1,9.0,1,10,0,1,0,0,4,2,0,1,0,16,0,1,1.000,69,5.0,1,0,0,0,0,0,0,18,15,1,0,0,69.0,26.0,43,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,CWS,home,CIN,-1,0.0,22.65,L,"(W, 13-5)",7,4,0,9.0,1,2021,632304,0.2222222222222222,,carlrodon,P
9300.0,607074,2022-04-09,1,1,2.0,1,2,1,1,0,0,12,2,0,3,0,18,0,0,.---,89,5.0,0,0,0,0,0,0,1,20,15,1,0,0,89.0,28.0,61,0.0,0,0,1,0,0,0,1.80,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,MIA,-1,0.0,31.45,L,,14,5,0,9.0,2,2022,662123,0.6,,carlrodon,P
9800.0,607074,2022-04-15,1,1,3.0,4,7,1,1,0,0,9,2,0,2,1,21,0,0,.---,90,7.0,1,0,0,0,0,0,1,25,21,1,0,0,90.0,31.0,59,0.0,1,0,0,0,1,0,1.29,0.00,0,0,0,0,1,0,carlos rodon,Pitcher,SF,away,CLE,-1,0.0,33.95,L,"(W, 1-0)",10,3,1,9.0,1,2022,663136,0.36,SP,carlrodon,P
10200.0,607074,2022-04-20,1,1,2.0,2,5,0,1,0,0,8,2,0,3,0,18,0,0,.---,95,5.0,1,0,0,0,0,0,0,20,15,1,0,0,95.0,35.0,60,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,NYM,-1,0.0,29.45,L,"(W, 2-0)",11,9,0,9.0,2,2022,662349,0.4,,carlrodon,P
10100.0,607074,2022-04-26,1,1,3.0,3,6,1,1,0,0,9,2,0,3,0,21,0,2,1.000,104,6.0,1,0,0,0,0,0,1,23,18,1,0,0,104.0,30.0,74,0.0,0,0,1,0,1,0,1.50,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,OAK,-1,0.0,31.7,L,"(W, 3-0)",15,5,0,9.0,2,2022,662086,0.391304347826087,SP,carlrodon,P
10000.0,607074,2022-05-03,1,1,6.0,7,8,2,2,0,0,3,2,0,3,0,21,0,0,.---,95,6.0,0,1,0,0,0,0,2,23,18,1,0,0,95.0,35.0,60,0.0,0,0,1,0,2,0,3.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,LAD,-1,0.0,13.7,L,"(L, 3-1)",5,5,0,8.0,3,2022,662708,0.1304347826086956,,carlrodon,P
10000.0,607074,2022-05-09,1,1,1.0,3,1,2,0,0,0,12,2,0,6,0,22,0,0,.---,110,6.0,1,0,0,0,0,0,2,24,18,1,0,0,110.0,35.0,75,0.0,0,0,0,0,2,0,3.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,COL,-1,0.0,33.9,L,"(W, 4-1)",16,11,0,9.0,4,2022,662097,0.5,SP,carlrodon,P
9600.0,607074,2022-05-21,1,1,4.0,5,7,2,1,0,1,6,4,0,5,0,22,1,2,.667,100,6.0,0,1,0,0,0,0,2,27,18,1,0,0,100.0,32.0,68,0.0,0,0,0,1,2,0,3.00,1.50,0,0,0,1,0,0,carlos rodon,Pitcher,SF,home,SD,-1,0.0,18.5,L,"(L, 4-3)",10,6,1,9.0,2,2022,662077,0.2222222222222222,,carlrodon,P
10300.0,607074,2022-06-07,1,1,1.0,4,4,2,1,0,1,5,1,0,4,0,16,0,2,1.000,98,4.0,0,0,0,0,0,0,2,18,12,1,0,0,98.0,29.0,69,0.0,0,0,0,0,2,0,4.50,2.25,0,0,0,0,1,0,carlos rodon,Pitcher,SF,home,COL,-1,0.0,12.6,L,,8,8,0,9.0,5,2022,662092,0.2777777777777778,,carlrodon,P
9600.0,607074,2022-06-12,1,1,2.0,4,6,0,2,0,0,8,3,0,2,0,20,0,0,.---,98,6.0,1,0,0,0,0,0,0,23,18,1,0,0,98.0,34.0,64,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,LAD,-1,0.0,32.3,L,"(W, 5-4)",10,5,0,9.0,0,2022,662085,0.3478260869565217,,carlrodon,P
9900.0,607074,2022-06-17,1,1,3.0,7,8,0,0,0,0,8,2,0,2,0,25,0,0,.---,98,8.0,1,0,0,0,0,0,0,27,24,1,0,0,98.0,27.0,71,0.72,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,PIT,-1,0.0,36.8,L,"(W, 6-4)",8,2,0,9.0,0,2022,662437,0.2962962962962963,SP,,P
10200.0,607074,2022-06-22,1,1,3.0,6,5,1,1,0,0,10,1,0,3,0,24,0,0,.---,91,7.0,0,0,0,0,0,0,1,25,21,1,0,0,91.0,23.0,68,0.75,0,0,1,0,1,0,1.29,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,ATL,-1,0.0,31.95,L,,13,7,0,8.2,4,2022,661141,0.4,P,carlrodon,P
10400.0,607074,2022-06-28,1,1,2.0,6,6,1,2,0,0,4,0,0,7,0,23,0,0,.---,86,6.0,1,0,0,0,0,0,1,23,18,1,0,0,86.0,30.0,56,0.65,0,0,1,0,1,0,1.50,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,DET,-1,0.0,19.3,L,"(W, 7-4)",8,10,0,9.0,3,2022,662060,0.1739130434782608,P,carlrodon,P
,607074,2022-07-04,1,1,1.0,4,4,4,2,0,0,7,2,0,5,0,19,0,1,1.000,101,5.0,0,1,0,0,0,0,4,22,15,1,0,0,101.0,38.0,63,0.62,0,0,0,0,3,0,7.20,0.00,0,0,0,1,0,0,carlos rodon,Pitcher,SF,away,ARI,-1,0.0,13.05,L,"(L, 7-5)",10,11,0,8.0,8,2022,663343,0.3181818181818182,P,carlrodon,
8400.0,607074,2022-07-09,1,1,6.0,7,8,1,0,0,0,12,2,0,3,0,30,0,0,.---,112,9.0,1,0,0,0,0,0,1,32,27,1,1,0,112.0,33.0,79,0.71,0,0,0,0,1,0,1.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,SD,-1,0.0,45.75,L,"(W, 8-5)",12,3,0,9.0,1,2022,662266,0.375,P,carlrodon,P
9300.0,607074,2022-07-14,1,1,5.0,2,5,1,0,0,0,7,3,0,8,0,21,0,2,1.000,99,5.0,0,0,0,0,0,0,1,25,15,1,0,0,99.0,31.0,68,0.69,0,0,1,0,1,0,1.80,0.00,0,0,0,0,1,0,carlos rodon,Pitcher,SF,home,MIL,-1,0.0,16.65,L,,11,13,0,10.0,2,2022,662109,0.28,P,carlrodon,P
8500.0,607074,2022-07-21,1,1,7.0,0,8,5,3,0,1,7,2,0,6,0,21,0,1,1.000,94,5.0,0,0,0,0,0,0,5,23,15,1,0,0,94.0,33.0,61,0.65,0,0,1,0,5,0,9.00,1.80,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,LAD,-1,0.0,10.45,L,,9,10,0,8.0,9,2022,662685,0.3043478260869565,P,carlrodon,P
9800.0,607074,2022-07-26,1,1,2.0,5,3,5,0,0,2,10,2,0,3,1,21,0,0,.---,99,6.0,0,1,0,0,0,0,5,24,18,1,0,0,99.0,32.0,67,0.68,1,0,0,0,5,0,7.50,3.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,ARI,-1,0.0,19.9,L,"(L, 8-6)",13,5,1,8.0,7,2022,663314,0.4166666666666667,P,carlrodon,P
,607074,2022-07-31,1,1,3.0,3,8,0,0,0,0,10,0,0,2,0,23,0,0,.---,98,7.0,1,0,0,0,0,0,0,23,21,1,0,0,98.0,34.0,64,0.65,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,CHC,-1,0.0,38.55,L,"(W, 9-6)",13,4,0,9.0,0,2022,662071,0.4347826086956521,P,carlrodon,
,607074,2022-08-06,1,1,5.0,5,8,1,1,0,0,3,0,0,5,0,21,0,0,.---,98,5.33,1,0,0,0,0,0,1,21,16,1,0,0,98.0,38.0,60,0.61,0,0,1,0,1,0,1.69,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,OAK,-1,0.0,16.9925,L,"(W, 10-6)",8,10,0,9.0,3,2022,662308,0.1428571428571428,P,carlrodon,
,607074,2022-08-12,1,1,4.0,3,8,2,1,1,2,7,0,0,6,0,24,0,0,.---,110,6.0,1,0,0,0,0,0,2,24,18,1,0,0,110.0,38.0,72,.650,0,0,0,0,2,0,3.00,3.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,PIT,-1,0.0,23.9,L,"(W, 11-6)",10,10,0,9.0,3,2022,662111,0.2916666666666667,P,carlrodon,
,607074,2022-08-17,1,1,4.0,2,6,1,1,0,0,11,2,0,2,1,21,0,2,1.000,106,6.0,0,0,0,0,0,0,1,25,18,1,0,0,106.0,41.0,65,.610,1,0,0,0,1,0,1.50,0.00,0,0,1,0,0,0,carlos rodon,Pitcher,SF,home,ARI,-1,0.0,30.5,L,,14,6,1,9.0,3,2022,662003,0.44,P,carlrodon,
11000.0,607074,2022-08-23,1,1,3.0,3,6,1,0,0,0,10,0,0,5,0,24,0,1,1.000,92,7.0,1,0,0,0,0,0,1,24,21,1,0,0,92.0,29.0,63,0.68,0,0,1,0,1,0,1.29,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,DET,-1,0.0,34.75,L,"(W, 12-6)",13,7,0,9.0,1,2022,662914,0.4166666666666667,SP,,P
10900.0,607074,2022-08-29,1,1,5.0,2,8,5,1,0,1,2,4,0,4,0,16,0,0,.---,94,4.0,0,1,0,0,0,0,5,20,12,1,0,0,94.0,36.0,58,0.62,0,0,1,0,5,0,11.25,2.25,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,SD,-1,0.0,-1.7999999999999998,L,"(L, 12-7)",3,7,0,9.0,6,2022,662001,0.1,SP,,P
10000.0,607074,2022-09-04,1,1,5.0,3,5,0,1,0,0,10,2,0,5,0,23,0,0,.---,106,6.0,0,0,0,0,0,0,0,25,18,1,0,0,106.0,36.0,70,.660,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,PHI,-1,0.0,29.3,L,,14,9,0,9.0,3,2022,662030,0.4,SP,,P
,607074,2022-09-09,1,1,3.0,1,3,2,0,0,1,11,1,0,3,0,18,0,1,1.000,96,5.33,0,1,0,0,0,0,2,19,16,1,0,0,96.0,33.0,63,.660,0,0,0,0,2,0,3.38,1.69,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,CHC,-1,0.0,27.5925,L,"(L, 12-8)",14,5,1,8.0,4,2022,663217,0.5789473684210527,,,
9000.0,607074,2022-09-14,1,1,1.0,2,4,1,0,0,0,8,1,0,2,0,16,1,0,.000,71,5.0,1,0,0,0,0,0,0,17,15,1,0,0,71.0,24.0,47,.660,0,0,0,1,1,0,1.80,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,ATL,-1,0.0,29.45,L,"(W, 13-8)",13,6,0,9.0,0,2022,662027,0.4705882352941176,SP,,P
10300.0,607074,2022-09-23,1,1,1.0,0,6,4,1,0,1,7,3,0,4,0,17,0,0,.---,93,4.33,0,0,0,0,0,0,4,20,13,1,0,0,93.0,38.0,55,.590,0,0,0,0,2,0,8.31,2.08,0,0,0,0,0,0,carlos rodon,Pitcher,SF,away,ARI,-1,0.0,11.5425,L,,16,11,0,9.0,5,2022,663282,0.35,SP,,P
10100.0,607074,2022-09-29,1,1,4.0,2,6,0,2,0,0,10,0,0,2,0,20,0,0,.---,95,6.0,1,0,0,0,0,0,0,20,18,1,0,0,95.0,29.0,66,.690,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,carlos rodon,Pitcher,SF,home,COL,-1,0.0,36.3,L,"(W, 14-8)",12,7,0,9.0,4,2022,662050,0.5,SP,,P
